,0
2816,8.463788030238188
2817,7.153685282056817
2818,5.969102978603192
2819,4.943030925690571
2820,4.08621245692079
2821,3.3941040515652854
2822,2.853153509901554
2823,2.4456551008234304
2824,2.1531125570907967
2825,1.9583455225098636
2826,1.84666004987072
2827,1.8063836573116108
2828,1.8290071269262167
2829,1.9091112423710328
2830,2.0442001697302774
2831,2.2345176462762724
2832,2.482886474339591
2833,2.794582789250146
2834,3.1772296909417936
2835,3.6406644663624284
2836,4.19669278763943
2837,4.858583561907117
2838,5.640071065460462
2839,6.553513291083867
2840,7.6067231739275
2841,8.797909424223551
2842,10.108307496697021
2843,11.492779289220064
2844,12.870350207933443
2845,14.119466695380343
2846,15.085516429458547
2847,15.60738911273672
2848,15.561404880097244
2849,14.906285322844782
2850,13.704161360778329
2851,12.103075648630538
2852,10.290708552635287
2853,8.44486548219357
2854,6.701336557986501
2855,5.143986775262822
2856,3.8105023444087003
2857,2.704768478244837
2858,1.8095738412669353
2859,1.096776346388278
2860,0.534327949818809
2861,0.09058339140317671
2862,-0.2634007198754238
2863,-0.5529174798233079
2864,-0.7995002480796136
2865,-1.0212909406024453
2866,-1.2336475046964446
2867,-1.4498426842999586
2868,-1.6817689310147703
2869,-1.9406047986267057
2870,-2.2374211851296066
2871,-2.5837145445978376
2872,-2.991849857922446
2873,-3.4753775050515645
2874,-4.049151174592527
2875,-4.729111539280112
2876,-5.53150373928053
2877,-6.471160258458675
2878,-7.558317708304924
2879,-8.793313641579507
2880,-10.158614411553424
2881,-11.608340015677838
2882,-13.0573249899786
2883,-14.375045741916278
2884,-15.393195996201227
2885,-15.935168977652687
2886,-15.865906443121927
2887,-15.142974573214163
2888,-13.839325756366076
2889,-12.12131793756379
2890,-10.194875707607775
2891,-8.25031365758673
2892,-6.428692067226339
2893,-4.8134693464933775
2894,-3.4387449344619485
2895,-2.303690042208102
2896,-1.3864761448696292
2897,-0.6549798291444836
2898,-0.07392779401666588
2899,0.39088040537673974
2900,0.7704365564694671
2901,1.0917501457336993
2902,1.3778966543046038
2903,1.6485167765023248
2904,1.9205259849165262
2905,2.208885893865733
2906,2.527348872673451
2907,2.8891215586015107
2908,3.307405529089205
2909,3.795766086378136
2910,4.368251923563792
2911,5.0391362652603515
2912,5.822070734083376
2913,6.728339583930585
2914,7.763797693101129
2915,8.924044266223461
2916,10.187592731382898
2917,11.507537098741343
2918,12.803813767097118
2919,13.960569223884617
2920,14.83511413252907
2921,15.283461561334075
2922,15.199546911110613
2923,14.55318154345134
2924,13.405971557328744
2925,11.89436849001809
2926,10.18899665487714
2927,8.451679593538614
2928,6.807241616432687
2929,5.3342921248838575
2930,4.069711725355577
2931,3.0192754346589474
2932,2.1689135106489923
2933,1.4939545769016527
2934,0.9656700975041052
2935,0.5553971891700596
2936,0.23682099957007627
2937,-0.013007500943603029
2938,-0.21345508863673524
2939,-0.3805555567674593
2940,-0.5274983432370509
2941,-0.6652138086428223
2942,-0.8029723777981749
2943,-0.9489555195098369
2944,-1.11078279795678
2945,-1.2959949003063624
2946,-1.5125005463146048
2947,-1.7689973357563915
2948,-2.075373493902297
2949,-2.4430882770964018
2950,-2.885510691471693
2951,-3.418163574735743
2952,-4.0587635066540795
2953,-4.826852112218894
2954,-5.742663010371634
2955,-6.824647491819953
2956,-8.084810213640752
2957,-9.520805883201374
2958,-11.103978430799215
2959,-12.76393570562521
2960,-14.373858703711369
2961,-15.746648694819932
2962,-16.65661173607809
2963,-16.895581581420757
2964,-16.34919040768722
2965,-15.051696406610992
2966,-13.1798044226712
2967,-10.987541691410383
2968,-8.72490995274144
2969,-6.582515867952505
2970,-4.674540245134101
2971,-3.0484338356739102
2972,-1.704783650464612
2973,-0.6165672799770854
2974,0.25637608698540815
2975,0.9579893762503359
2976,1.5306657837440032
2977,2.012664870913179
2978,2.4372408243118153
2979,2.8327492975044795
2980,3.2232455304289314
2981,3.6292590632799158
2982,4.068540374936856
2983,4.5566365506121675
2984,5.107178060548029
2985,5.731755918013547
2986,6.439247652276249
2987,7.234427837931531
2988,8.11570566777747
2989,9.071925535701231
2990,10.07843511653551
2991,11.093164705268908
2992,12.054281980493831
2993,12.881824529885098
2994,13.485842723843122
2995,13.781981579533868
2996,13.711706887216968
2997,13.260149598918193
2998,12.463310966088684
2999,11.40050447457786
3000,10.175253491080372
3001,8.893002965034489
3002,7.643634958738671
3003,6.4924914345208835
3004,5.479222682136573
3005,4.621590257357027
3006,3.921282706787467
3007,3.369734288546931
3008,2.9529513420139346
3009,2.655061772355402
3010,2.460682598734435
3011,2.3563492362707152
3012,2.331271996363972
3013,2.3776504025785057
3014,2.490722873440354
3015,2.6686759808865217
3016,2.912490152037514
3017,3.225757585599381
3018,3.614470316474758
3019,4.086736865375663
3020,4.652338587414341
3021,5.321975258395246
3022,6.105969670102482
3023,7.01210872512915
3024,8.042224721340103
3025,9.187149746905247
3026,10.419982125688405
3027,11.688453916049802
3028,12.908806180964621
3029,13.965699436904922
3030,14.723847955031728
3031,15.054508477456118
3032,14.871873244170148
3033,14.164392361625879
3034,13.003586468407931
3035,11.52401714540842
3036,9.885122695612814
3037,8.233849347032626
3038,6.681496068721492
3039,5.297089905710551
3040,4.112209681233893
3041,3.130749168628604
3042,2.3390233076888913
3043,1.7140242224877469
3044,1.229277443560691
3045,0.858549319139721
3046,0.5779153552699487
3047,0.36669726326189106
3048,0.2076811102189569
3049,0.0869184415148709
3050,-0.006683972259089929
3051,-0.081854591053837
3052,-0.14545040141402793
3053,-0.20291254027201974
3054,-0.2586676938557104
3055,-0.31647341183137095
3056,-0.3797138404690409
3057,-0.45165665466111543
3058,-0.5356837792307603
3059,-0.6355089442512536
3060,-0.7553949150800822
3061,-0.9003827381626953
3062,-1.0765446061757855
3063,-1.291270684976302
3064,-1.5535976836517653
3065,-1.8745814958186915
3066,-2.267704866134341
3067,-2.749288168503394
3068,-3.338827073599764
3069,-4.059098106829562
3070,-4.935724742398507
3071,-5.995645383463865
3072,-7.263535953804971
3073,-8.754736856232912
3074,-10.462849011100406
3075,-12.340650134799715
3076,-14.275972126982776
3077,-16.071736266265713
3078,-17.450611720574557
3079,-18.109091160657155
3080,-17.822923842487125
3081,-16.554282620033053
3082,-14.482290099747056
3083,-11.928224965592435
3084,-9.231819329492065
3085,-6.65774932340302
3086,-4.363819047315877
3087,-2.414191392663006
3088,-0.8091234216801146
3089,0.486998016811783
3090,1.5255710891793224
3091,2.36149662965338
3092,3.0465859035431966
3093,3.6265715436291917
3094,4.140192823149749
3095,4.61935805118423
3096,5.089764941976702
3097,5.57160035864387
3098,6.0800866835808565
3099,6.625730286143168
3100,7.214186589092111
3101,7.845710206751364
3102,8.514231008994267
3103,9.206210086480585
3104,9.899596475449824
3105,10.563410662014793
3106,11.158652699873375
3107,11.641226894132286
3108,11.967211566945018
3109,12.09999771049139
3110,12.0177751672771
3111,11.719108587007774
3112,11.224540980844276
3113,10.573449882192563
3114,9.817154944435957
3115,9.010537457535971
3116,8.204559645920586
3117,7.441227487441881
3118,6.751386150397238
3119,6.154864356702217
3120,5.662110007157221
3121,5.276487027177576
3122,4.996627440205521
3123,4.818487536951518
3124,4.736958809616479
3125,4.747012090206823
3126,4.844417349158973
3127,5.0261009482232994
3128,5.2901940390348265
3129,5.635802751993484
3130,6.062501387087421
3131,6.569520944388907
3132,7.154585400552241
3133,7.812350456281259
3134,8.532445357851051
3135,9.297237020861317
3136,10.079654545755712
3137,10.84172884637417
3138,11.534832907596803
3139,12.102736646119883
3140,12.488189637751757
3141,12.642579767265648
3142,12.536513387571892
3143,12.167832149039642
3144,11.56378454020714
3145,10.776170387666257
3146,9.871188514268914
3147,8.91763565843814
3148,7.9770287847633545
3149,7.097639305402579
3150,6.312585310075865
3151,5.640948778885187
3152,5.090551948949624
3153,4.661249685359462
3154,4.348009863017238
3155,4.143431915486771
3156,4.039611945881688
3157,4.02940387814391
3158,4.107182767930497
3159,4.269221739392359
3160,4.51377189735714
3161,4.840899195324282
3162,5.252090943882428
3163,5.749601080728169
3164,6.335460836257396
3165,7.010047113872906
3166,7.770091093979233
3167,8.60605642215544
3168,9.498971818256214
3169,10.41712905314829
3170,11.313581407046033
3171,12.125993196786428
3172,12.780729249120624
3173,13.202499419094204
3174,13.328867487193351
3175,13.125899991881695
3176,12.599004010747286
3177,11.793840599403254
3178,10.786436689035751
3179,9.666608151845216
3180,8.521123160072637
3181,7.421650529406426
3182,6.419260347781965
3183,5.544470638615368
3184,4.810647298120399
3185,4.218686555662092
3186,3.761596194050133
3187,3.428291065905369
3188,3.2064071240698997
3189,3.084204491435662
3190,3.0517384583181033
3191,3.101495001396746
3192,3.2286615371902734
3193,3.431161026232006
3194,3.7095310090355946
3195,4.066682943312044
3196,4.507530811504023
3197,5.03842854759275
3198,5.666300480091044
3199,6.39728813116351
3200,7.234680611634089
3201,8.175876271130912
3202,9.20821035972874
3203,10.303798914508155
3204,11.414243531041867
3205,12.467170500783746
3206,13.367814402026156
3207,14.009161236668662
3208,14.291971945770198
3209,14.150686614737683
3210,13.575278793999507
3211,12.61797224604541
3212,11.380466054125062
3213,9.987756524128736
3214,8.560540292194064
3215,7.195936731161902
3216,5.959639555846626
3217,4.887190075628684
3218,3.990152936382115
3219,3.263629882933416
3220,2.693033157318109
3221,2.259300516325689
3222,1.9424835212862444
3223,1.723974043313369
3224,1.5877223759473673
3225,1.52077443940245
3226,1.5133898339789609
3227,1.5589323989885513
3228,1.653664372068956
3229,1.7965277635861614
3230,1.9889611350919418
3231,2.2347736704193606
3232,2.54007746608016
3233,2.913258900397216
3234,3.3649453777239167
3235,3.9078877739788385
3236,4.556622572969005
3237,5.326690376088484
3238,6.233060571362797
3239,7.28725084083192
3240,8.492484173944073
3241,9.836247608602651
3242,11.280143810944072
3243,12.748500204740346
3244,14.120247605092187
3245,15.232347775479244
3246,15.904040153141604
3247,15.983716260582774
3248,15.403201620358447
3249,14.209952467185966
3250,12.555016597529606
3251,10.64308526730053
3252,8.67404692731704
3253,6.802962944455731
3254,5.1264931324806735
3255,3.6886186403667938
3256,2.494699745457347
3257,1.5260789201750737
3258,0.7517162367959451
3259,0.1361504093898394
3260,-0.35568021459223575
3261,-0.7559071730814322
3262,-1.0927189028342335
3263,-1.3902769998426352
3264,-1.6691527265905863
3265,-1.9470158322436293
3266,-2.239408405676584
3267,-2.5605028702345263
3268,-2.9237819714870277
3269,-3.3425943985511113
3270,-3.83053465227653
3271,-4.4015694421564895
3272,-5.069782692480171
3273,-5.848534684338299
3274,-6.748731680335796
3275,-7.775804869192522
3276,-8.92497447652382
3277,-10.174589085846929
3278,-11.478060085776816
3279,-12.756461156832225
3280,-13.89616642906734
3281,-14.757735754544212
3282,-15.20075709408085
3283,-15.121766184369353
3284,-14.490904763914891
3285,-13.367458661644143
3286,-11.883816422558807
3287,-10.20638883522872
3288,-8.493914838852614
3289,-6.869710505173374
3290,-5.412216118667482
3291,-4.158974891562257
3292,-3.1167897595349663
3293,-2.27267590739425
3294,-1.6029470361519451
3295,-1.079706408657461
3296,-0.6749738931507732
3297,-0.36299918911569795
3298,-0.12131953750136001
3299,0.06898335345431425
3300,0.2234947649745212
3301,0.3549209706561465
3302,0.4736422769639045
3303,0.5882810024945675
3304,0.7062410051968467
3305,0.8342018867736206
3306,0.9785672608534134
3307,1.1458755414005022
3308,1.3431857626124293
3309,1.5784512390534593
3310,1.8608906923994655
3311,2.201358898508616
3312,2.6127043948819995
3313,3.110075326461282
3314,3.711087374765022
3315,4.435685962661232
3316,5.305398738847024
3317,6.341462038260735
3318,7.561011687057981
3319,8.97022096297368
3320,10.553209136915127
3321,12.25638860079549
3322,13.97080693602566
3323,15.520898203320497
3324,16.675006961330137
3325,17.192798213817696
3326,16.905634936073035
3327,15.792207936296457
3328,13.997489779577334
3329,11.778062354787297
3330,9.411484913793704
3331,7.1234719654580365
3332,5.057889546724118
3333,3.2816855221613497
3334,1.805533390058528
3335,0.605853889805535
3336,-0.35801183349422544
3337,-1.1324802850671465
3338,-1.7631599711477008
3339,-2.2915654941373895
3340,-2.7538798703710476
3341,-3.1808894301715975
3342,-3.598511206398907
3343,-4.028539349335342
3344,-4.489368452705858
3345,-4.996526977819806
3346,-5.562889138574679
3347,-6.198441997973905
3348,-6.909480956895414
3349,-7.697113615911654
3350,-8.555006238365948
3351,-9.466465397608626
3352,-10.40127725972893
3353,-11.313262024271506
3354,-12.140139126022616
3355,-12.807666877524056
3356,-13.239460623903383
3357,-13.371849104810172
3358,-13.169987549932605
3359,-12.639097929713664
3360,-11.825521092402921
3361,-10.806632162046698
3362,-9.673851997818872
3363,-8.515398217939902
3364,-7.403978267600194
3365,-6.391224933129576
3366,-5.507811414563259
3367,-4.76697495618567
3368,-4.169321456405782
3369,-3.707500781444525
3370,-3.3700634016558073
3371,-3.144308051891714
3372,-3.0181993060784422
3373,-2.981541659179675
3374,-3.0266127073499995
3375,-3.1484305444386083
3376,-3.344786829704464
3377,-3.6161299809281213
3378,-3.9653368251199734
3379,-4.397365173299981
3380,-4.918731114054848
3381,-5.536699900927936
3382,-6.2580174014456835
3383,-7.086948123429564
3384,-8.022353632699257
3385,-9.053606637869752
3386,-10.155409742334463
3387,-11.282233711973117
3388,-12.364203030849813
3389,-13.307591055785165
3390,-14.003683876246127
3391,-14.347996828454987
3392,-14.26668875585672
3393,-13.740559561760216
3394,-12.81471481034702
3395,-11.587943494844708
3396,-10.186794067340172
3397,-8.73655482626148
3398,-7.339982840850685
3399,-6.067883416461292
3400,-4.959597003613334
3401,-4.029041280616627
3402,-3.2724486188210014
3403,-2.67547770639688
3404,-2.2187461850258337
3405,-1.881664435663103
3406,-1.6448295104970108
3407,-1.4913451342695376
3408,-1.4074120715133793
3409,-1.382465856144369
3410,-1.4090655411603616
3411,-1.4826734405735573
3412,-1.6014160040593475
3413,-1.7658792043704363
3414,-1.978965368162405
3415,-2.245818726788634
3416,-2.573810156156324
3417,-2.9725530406819307
3418,-3.4538961949292846
3419,-4.031798651845381
3420,-4.7219247558031965
3421,-5.540694629151815
3422,-6.503376657806385
3423,-7.620627492013215
3424,-8.892744015867667
3425,-10.300999721245141
3426,-11.7962316840921
3427,-13.286957089040367
3428,-14.633027323714888
3429,-15.654675995786318
3430,-16.165921438345315
3431,-16.029643246965964
3432,-15.211724637314955
3433,-13.801525737131678
3434,-11.983157870246531
3435,-9.975120868605387
3436,-7.972586863788547
3437,-6.115127788069119
3438,-4.481302653307849
3439,-3.099431313282553
3440,-1.9634802278543868
3441,-1.047534273886266
3442,-0.31651644245680094
3443,0.26687682935792917
3444,0.738215033441621
3445,1.129435685520853
3446,1.4682594992583138
3447,1.7783765848346087
3448,2.080038495543538
3449,2.390821640719679
3450,2.7264161941819514
3451,3.1013488955195463
3452,3.529574391536614
3453,4.024871686724399
3454,4.6009609541242655
3455,5.271210795413244
3456,6.0477374231136105
3457,6.939613258588051
3458,7.949833230720298
3459,9.070710240995407
3460,10.277643973800705
3461,11.521971190427214
3462,12.725069740401477
3463,13.777842253499985
3464,14.550884944382231
3465,14.918580270340215
3466,14.793220835327281
3467,14.155861886778201
3468,13.067335346378767
3469,11.652007924325792
3470,10.062720389752478
3471,8.444375387384044
3472,6.909838526104115
3473,5.531631736506366
3474,4.3452988517434
3475,3.3582945248222846
3476,2.559739601608153
3477,1.9286530480687845
3478,1.4399377156066524
3479,1.0682632282619424
3480,0.7903025319015603
3481,0.5858099773025462
3482,0.4379504116661765
3483,0.3331855947538294
3484,0.26093050113064736
3485,0.21311782485105002
3486,0.183754578124611
3487,0.16851703399064388
3488,0.1644056477858903
3489,0.1694665164809659
3490,0.18257750979508175
3491,0.2032931986382048
3492,0.2317414806341682
3493,0.2685652241207273
3494,0.3149035743997961
3495,0.37240932755983497
3496,0.44330071320435394
3497,0.5304478974485184
3498,0.6374964441527643
3499,0.7690317823227193
3500,0.9307902807813334
3501,1.1299235123869626
3502,1.375322020734295
3503,1.6780019964728738
3504,2.051550001578734
3505,2.5126020375649736
3506,3.081294159842043
3507,3.781545167506714
3508,4.640888357905829
3509,5.6893143994426225
3510,6.956168067754872
3511,8.463540687917682
3512,10.21398227949111
3513,12.170418778397192
3514,14.228668039990508
3515,16.19071915972692
3516,17.760710222769177
3517,18.595228655586126
3518,18.4195402816405
3519,17.159846058849034
3520,14.99446957003491
3521,12.276220944948312
3522,9.387312513004725
3523,6.6263023864662935
3524,4.1694727653611965
3525,2.0867841745150604
3526,0.37702951529168943
3527,-0.9998102551249487
3528,-2.1000101437468843
3529,-2.9827111854798343
3530,-3.7029657304807664
3531,-4.308711874493719
3532,-4.8399265281835575
3533,-5.328863034706591
3534,-5.800723424952586
3535,-6.274389141329313
3536,-6.762998909647841
3537,-7.274266086286844
3538,-7.810503101405247
3539,-8.368390462497894
3540,-8.938607583459921
3541,-9.505538089921094
3542,-10.047362020312187
3543,-10.536914702446076
3544,-10.94366303180257
3545,-11.23695326102006
3546,-11.390293790823772
3547,-11.385936929140705
3548,-11.218634774554848
3549,-10.897431812836347
3550,-10.444843686849397
3551,-9.89359309975911
3552,-9.281838485306006
3553,-8.64817733899014
3554,-8.027537004419614
3555,-7.448565419909883
3556,-6.932592261236491
3557,-6.49385477256933
3558,-6.140529984362278
3559,-5.876135022456348
3560,-5.7009643483621355
3561,-5.61335725738594
3562,-5.610692239998573
3563,-5.690074167665715
3564,-5.848717737811654
3565,-6.084044132766291
3566,-6.39350642757811
3567,-6.774151433464625
3568,-7.221919706771484
3569,-7.730690617601773
3570,-8.291106673202956
3571,-8.889272753110326
3572,-9.505529964043804
3573,-10.113644451982278
3574,-10.680891240880406
3575,-11.16956806570159
3576,-11.540322706513932
3577,-11.757221843921638
3578,-11.793771571405081
3579,-11.63839494858489
3580,-11.297623001992172
3581,-10.79578205605916
3582,-10.171134671847526
3583,-9.469666533942453
3584,-8.738361039566803
3585,-8.019626354902623
3586,-7.347800096232414
3587,-6.747832628905745
3588,-6.235689514266749
3589,-5.8198062822399494
3590,-5.502982119283208
3591,-5.284271909183857
3592,-5.160621301246289
3593,-5.1281341642205955
3594,-5.182953124979692
3595,-5.321779172008674
3596,-5.5420687970028295
3597,-5.841939373258845
3598,-6.219795419382439
3599,-6.673668362361397
3600,-7.200249009022693
3601,-7.793596522097477
3602,-8.443546252978551
3603,-9.133931100962169
3604,-9.840893275296137
3605,-10.53178852875674
3606,-11.165410884746624
3607,-11.69434541324551
3608,-12.06997577767409
3609,-12.249876793974488
3610,-12.206139536844393
3611,-11.93216953962811
3612,-11.445441318439778
3613,-10.78494938942257
3614,-10.004127308825362
3615,-9.161645577760332
3616,-8.312869387520607
3617,-7.503904756939283
3618,-6.768828868503555
3619,-6.129634047308613
3620,-5.597927477073729
3621,-5.177431316617112
3622,-4.86657835680695
3623,-4.6607937026807695
3624,-4.554288754096097
3625,-4.541343291114975
3626,-4.617126726409576
3627,-4.778133271985621
3628,-5.0222981620854625
3629,-5.34883743959278
3630,-5.757821210697412
3631,-6.249456007612722
3632,-6.823022661039314
3633,-7.475402701793156
3634,-8.199147886679578
3635,-8.980134112809575
3636,-9.795030085829907
3637,-10.609126581391862
3638,-11.375475657941589
3639,-12.03660822866491
3640,-12.529989068946929
3641,-12.79744049493334
3642,-12.796967297244876
3643,-12.513475323649358
3644,-11.964200227833116
3645,-11.196272613005513
3646,-10.277143438962138
3647,-9.281519229641416
3648,-8.279233706197983
3649,-7.327076121096379
3650,-6.465369719142104
3651,-5.718404827710673
3652,-5.097172505671686
3653,-4.602975163549791
3654,-4.230954637446323
3655,-3.9730467000686183
3656,-3.8202067121006666
3657,-3.7639419263408445
3658,-3.797268624531665
3659,-3.9152286100235743
3660,-4.1150806933287685
3661,-4.396247468362034
3662,-4.760055390761062
3663,-5.209260774600647
3664,-5.747307241363844
3665,-6.377213789096046
3666,-7.099954975480072
3667,-7.912186024297685
3668,-8.803227079363793
3669,-9.751419348844857
3670,-10.720380484653628
3671,-11.65634569741481
3672,-12.488525643010536
3673,-13.134730463234606
3674,-13.513573192842514
3675,-13.561823388050241
3676,-13.25175380690728
3677,-12.601213666887032
3678,-11.671257062643765
3679,-10.551960272531527
3680,-9.342577982593593
3681,-8.13361087366914
3682,-6.99560250110593
3683,-5.975434703608285
3684,-5.098169730471357
3685,-4.371750623432473
3686,-3.7924041509204978
3687,-3.3494886242085484
3688,-3.02927592330214
3689,-2.817614996681634
3690,-2.701641152840093
3691,-2.6707624165732313
3692,-2.717144453895191
3693,-2.8358742098125633
3694,-3.0249327287405796
3695,-3.2850594096607577
3696,-3.619545388321072
3697,-4.033950892555876
3698,-4.535696068408772
3699,-5.133421807943589
3700,-5.835952583050092
3701,-6.650619013718486
3702,-7.580631265270571
3703,-8.62118645786654
3704,-9.75415417939052
3705,-10.941697333091753
3706,-12.120251564723132
3707,-13.197886736487478
3708,-14.059496459133921
3709,-14.58373426803969
3710,-14.671112677201977
3711,-14.274726997256835
3712,-13.419182630924118
3713,-12.196626662121494
3714,-10.741199545553002
3715,-9.194890173672043
3716,-7.67947521229816
3717,-6.282029571249914
3718,-5.053174709144196
3719,-4.013082116439889
3720,-3.1602566889523334
3721,-2.479934056576172
3722,-1.9507151236080622
3723,-1.5491911588801337
3724,-1.2528366589140987
3725,-1.0416018509164775
3726,-0.8986172776619445
3727,-0.810342298995646
3728,-0.7664005399977988
3729,-0.759268661855133
3730,-0.7839256029365079
3731,-0.8375268090048604
3732,-0.9191390558560675
3733,-1.0295529925857305
3734,-1.171179474614084
3735,-1.3480295033276124
3736,-1.5657738803501056
3737,-1.8318753716710294
3738,-2.1557808391236106
3739,-2.549150137757504
3740,-3.0260775215057802
3741,-3.6032217035631504
3742,-4.299689817954652
3743,-5.136399973854895
3744,-6.1344555860902075
3745,-7.311792463923165
3746,-8.677053408036127
3747,-10.21951345505511
3748,-11.894474417391459
3749,-13.605901398282432
3750,-15.19324009873999
3751,-16.43630407740293
3752,-17.094141156370878
3753,-16.979346461709785
3754,-16.03744470785354
3755,-14.379930794956708
3756,-12.244041138080188
3757,-9.906551980094743
3758,-7.605250925356827
3759,-5.500252415509062
3760,-3.672901956691583
3761,-2.144120815058286
3762,-0.8965090007169777
3763,0.10749092158791074
3764,0.9132037505677761
3765,1.566313350226966
3766,2.1090000689025974
3767,2.57834381956107
3768,3.00605606944723
3769,3.4189112163032336
3770,3.839469886482921
3771,4.286831266191088
3772,4.777236994982355
3773,5.32439140778409
3774,5.939374870731147
3775,6.6300216474615405
3776,7.399629825160931
3777,8.24489998554247
3778,9.153113346608514
3779,10.098829676665403
3780,11.040870518654724
3781,11.921018650284614
3782,12.666435593940841
3783,13.197664220480094
3784,13.4425167191158
3785,13.353078860705304
3786,12.91995546801902
3787,12.177367609687938
3788,11.196240021657388
3789,10.068099048742033
3790,8.886439029256024
3791,7.731899243484277
3792,6.664319101967947
3793,5.721305064404262
3794,4.921109392199016
3795,4.267431996999809
3796,3.7544219585326153
3797,3.370958672039052
3798,3.103894725439831
3799,2.940287975410709
3800,2.8688016779565553
3801,2.880487877631001
3802,2.9691489474011727
3803,3.1314295831710095
3804,3.3667437124512873
3805,3.6770941373929276
3806,4.066797801820154
3807,4.542083619071035
3808,5.110478690603475
3809,5.77983907690836
3810,6.556814379203653
3811,7.444475494980082
3812,8.438824004331206
3813,9.524030238943029
3814,10.66666719474042
3815,11.810092299649245
3816,12.871492748390745
3817,13.745429799394824
3818,14.317586779286477
3819,14.489046382034847
3820,14.204736711105776
3821,13.473734756601191
3822,12.370250028325108
3823,11.01388353708442
3824,9.538996997359769
3825,8.066767976548837
3826,6.688534469707194
3827,5.461369683755746
3828,4.412047339069548
3829,3.544714502551003
3830,2.84891502924533
3831,2.3062818673002243
3832,1.8954096904828537
3833,1.5950406905312287
3834,1.3859260710990668
3835,1.2517511848290164
3836,1.1794543372819681
3837,1.1591901421598747
3838,1.1841145395703383
3839,1.2501090045475458
3840,1.3555170486756642
3841,1.500934740734108
3842,1.6890755183158233
3843,1.9247146815751746
3844,2.2147072270987707
3845,2.56806036008718
3846,2.9960245339509237
3847,3.5121379534399635
3848,4.1321102178813796
3849,4.873348930546303
3850,5.753804452418408
3851,6.789624165730284
3852,7.990890138351772
3853,9.354571330187193
3854,10.854052403120258
3855,12.42580423155879
3856,13.956715814615423
3857,15.280369237778924
3858,16.19434737663363
3859,16.506559099376503
3860,16.10067811489061
3861,14.987914813620984
3862,13.310133564895777
3863,11.289999241655321
3864,9.159901960527856
3865,7.1074281850567615
3866,5.253254677250939
3867,3.655058646276978
3868,2.3235385029609694
3869,1.2399490161152953
3870,0.3702216128063792
3871,-0.3253958713172005
3872,-0.886536676425354
3873,-1.3496824903406364
3874,-1.746939533724167
3875,-2.105903869362205
3876,-2.450122255324439
3877,-2.799825888209131
3878,-3.1727311813157706
3879,-3.584773975697323
3880,-4.050680230303782
3881,-4.584283361875873
3882,-5.198479779805202
3883,-5.904673400439131
3884,-6.71150515557724
3885,-7.622616629421395
3886,-8.633209425158745
3887,-9.725334492427676
3888,-10.862334238836915
3889,-11.983815407767013
3890,-13.003887092565325
3891,-13.81649298587631
3892,-14.31100589311607
3893,-14.397270234555428
3894,-14.032601669935316
3895,-13.23847765534861
3896,-12.097479081669269
3897,-10.731344157091728
3898,-9.27089996615101
3899,-7.830526169846743
3900,-6.494123539592522
3901,-5.312456424884472
3902,-4.307836546456013
3903,-3.4817766378387844
3904,-2.8226475200188994
3905,-2.3119279720864276
3906,-1.928692025691454
3907,-1.6525084175245182
3908,-1.4651118907139253
3909,-1.3512154470693607
3910,-1.298772552168002
3911,-1.2989221964426554
3912,-1.3457801925757187
3913,-1.4361843583369256
3914,-1.5694597130519026
3915,-1.74724021232596
3916,-1.9733626090997283
3917,-2.253832164155669
3918,-2.5968452067529304
3919,-3.0128353241612436
3920,-3.514482199516847
3921,-4.116576535577425
3922,-4.835560022787595
3923,-5.688443300685507
3924,-6.690639937023244
3925,-7.852059153646675
3926,-9.170667504063214
3927,-10.62291618819092
3928,-12.15145144545838
3929,-13.653070877753072
3930,-14.974098773741561
3931,-15.924061951102948
3932,-16.315871973896666
3933,-16.025878465588153
3934,-15.045966972596892
3935,-13.494175549733363
3936,-11.574585155096536
3937,-9.5116168568084
3938,-7.4946201590040955
3939,-5.651539487674228
3940,-4.048730935518008
3941,-2.704552767680643
3942,-1.6060218791506653
3943,-0.7229606086648609
3944,-0.018025127314245153
3945,0.5470432473941464
3946,1.0080011676714435
3947,1.3965918452953003
3948,1.7402141701191836
3949,2.062262787104408
3950,2.382801731937913
3951,2.7193566666393623
3952,3.0876905291403847
3953,3.502472764247809
3954,3.9777691947560805
3955,4.527271218102268
3956,5.164150557933094
3957,5.900370632886228
3958,6.745214564338805
3959,7.702726412672339
3960,8.767766551833466
3961,9.920577523061894
3962,11.120340291874589
3963,12.299369188222117
3964,13.361267282144526
3965,14.187677640902999
3966,14.657274068939827
3967,14.67540785687142
3968,14.204539084863004
3969,13.280537255497363
3970,12.00496342454716
3971,10.516799579013735
3972,8.957884529883808
3973,7.446319675592448
3974,6.064030987769418
3975,4.856630833490037
3976,3.8402699800848077
3977,3.0106471320401305
3978,2.3512825557737886
3979,1.8398966434476547
3980,1.4527702294109281
3981,1.1674162611514565
3982,0.9640073931797957
3983,0.825966935483347
3984,0.7400441466735305
3985,0.6961056351785051
3986,0.686799606939831
3987,0.7071926106396391
3988,0.7544378250071426
3989,0.8275067089287198
3990,0.9269987022323071
3991,1.0550336733755263
3992,1.2152264839631186
3993,1.4127403072112683
3994,1.6544133286074083
3995,1.9489501751093707
3996,2.307162237465507
3997,2.7422259468971926
3998,3.2698984827948805
3999,3.908575659167513
4000,4.678980467162587
4001,5.603110809969035
4002,6.701830457796111
4003,7.990165926731293
4004,9.469085260330449
4005,11.112654374553506
