L,γ = 0.04,γ = 0.1,γ = 0.2,γ = 0.4,γ = 0.67,γ = 1.0,γ = 1.5,γ = 2.5,γ = 5.0,γ = 10.0,γ = 25.0
0.5851703406813626,0.9787939859524722,0.9478251550408956,0.8983725245282977,0.807073192827347,0.6983596600606388,0.5851703406813626,0.44763440489641637,0.261942377213935,0.06861380898048741,0.004707854782810815,1.5207493714204267e-06
0.5871743486973947,0.9789278474045862,0.9481492535429183,0.8989870069939933,0.8081776387440182,0.6999611565564183,0.5871743486973947,0.4499358643231046,0.2641907980895183,0.06979677779517662,0.004871590190589261,1.6564444201314745e-06
0.5891783567134268,0.9790612709827464,0.9484723580451364,0.8995998139757015,0.8092798253051169,0.7015608503302413,0.5891783567134268,0.45224125451362135,0.266450759172354,0.07099600706352381,0.005040433018963922,1.803722071920549e-06
0.5911823647294588,0.9791942596013634,0.9487944749615606,0.9002109557175834,0.8103797647939648,0.7031587495327347,0.5911823647294588,0.45455056877728056,0.2687222801388732,0.07221166384303507,0.005214524394979498,1.9635264635163685e-06
0.5931863727454909,0.9793268161456515,0.949115610643244,0.900820442366698,0.8114774693857336,0.7047548622501851,0.5931863727454909,0.4568638004574456,0.2710053806320719,0.07344391633153417,0.0053940088461133925,2.136875087326358e-06
0.595190380761523,0.97945894347202,0.9494357713791115,0.9014282839742485,0.8125729511487584,0.706349196505262,0.595190380761523,0.4591809429312416,0.27330008026168084,0.07469293387104119,0.005579034370263733,2.324864212815755e-06
0.597194388777555,0.9795906444084558,0.949754963396773,0.9020344904968056,0.8136662220458317,0.7079417602577307,0.597194388777555,0.46150198960927086,0.27560639860433406,0.07595888695165107,0.005769752506933708,2.528674688148203e-06
0.5991983967935871,0.9797219217549007,0.9500731928633255,0.9026390717975138,0.8147572939354772,0.709532561405155,0.5991983967935871,0.46382693393533186,0.2779243552037359,0.07724194721541236,0.005966318409628549,2.7495781473383227e-06
0.6012024048096192,0.9798527782836228,0.9503904658861412,0.9032420376472765,0.815846178573204,0.711121607783589,0.6012024048096192,0.4661557693861414,0.2802539695708265,0.07854228746020574,0.0061688909194815905,2.988943649749696e-06
0.6032064128256512,0.9799832167395803,0.9507067885136421,0.903843397725923,0.8169328876127412,0.7127089071682606,0.6032064128256512,0.4684884894710602,0.2825952611839461,0.07986008164362272,0.006377632640126087,3.248244780448078e-06
0.6052104208416833,0.9801132398407809,0.9510221667360635,0.9044431616233571,0.8180174326072541,0.7142944672742428,0.6052104208416833,0.4708250877318213,0.28494824948899805,0.08119550488684428,0.006592710013829553,3.5290672416945923e-06
0.6072144288577154,0.9802428502786342,0.951336606486204,0.9050413388406865,0.8190998250105423,0.7158782957571176,0.6072144288577154,0.4731655577422621,0.28731295389961,0.08254873347851943,0.006814293398907635,3.833116967742595e-06
0.6092184368737474,0.9803720507182992,0.9516501136401632,0.9056379387913355,0.8201800761782188,0.7174604002136289,0.6092184368737474,0.475509893108059,0.2896893937972944,0.08391994487864393,0.007042557148434637,4.162228797090591e-06
0.6112224448897795,0.9805008437990255,0.9519626940180687,0.9062329708021392,0.8212581973688707,0.7190407881823268,0.6112224448897795,0.47785808746646563,0.2920775885316072,0.08530931772243885,0.00727767969026802,4.518375738447948e-06
0.6132264529058116,0.9806292321344887,0.9522743533847906,0.906826444114421,0.8223341997452052,0.7206194671442029,0.6132264529058116,0.4802101344860536,0.29447755742030535,0.08671703182422924,0.007519843608404388,4.903678868896641e-06
0.6152304609218436,0.9807572183131219,0.9525850974506445,0.9074183678850537,0.8234080943751747,0.7221964445233158,0.6152304609218436,0.4825660278664564,0.29688931974950317,0.08814326818132275,0.007769235725684584,5.3204179050873765e-06
0.6172344689378757,0.9808848048984398,0.9528949318720834,0.9080087511875026,0.8244798922330879,0.7237717276874089,0.6172344689378757,0.4849257613381165,0.2993128947738274,0.08958820897788826,0.008026047187865778,5.771042490799266e-06
0.6192384769539078,0.981011994429359,0.9532038622523796,0.9085976030128535,0.825549604200703,0.7253453239485187,0.6192384769539078,0.4872893286620348,0.3017483017165706,0.09105203758883453,0.008290473549078532,6.258184246826035e-06
0.6212424849699398,0.9811387894205129,0.9535118941422939,0.909184932270825,0.8266172410683047,0.7269172405635743,0.6212424849699398,0.4896567236295232,0.304195559769844,0.09253493858368876,0.008562714858687051,6.784669631936234e-06
0.6232464929859719,0.9812651923625612,0.9538190330407356,0.9097707477907638,0.8276828135357658,0.7284874847349903,0.6232464929859719,0.4920279400619603,0.30665468809472873,0.09403709773047536,0.008842975749570974,7.353533666598233e-06
0.625250501002004,0.9813912057224945,0.9541252843954122,0.9103550583226263,0.8287463322135924,0.7300560636112488,0.625250501002004,0.49440297181054904,0.3091257058214254,0.09555870199959446,0.009131465527847295,7.968034574271357e-06
0.627254509018036,0.9815168319439347,0.9544306536034681,0.9109378725379434,0.8298078076239545,0.7316229842874755,0.627254509018036,0.49678181275607786,0.3116086320494035,0.09709993956770054,0.009428398264051098,8.63166939835129e-06
0.6292585170340681,0.98164207344743,0.9547351460121138,0.9115191990307723,0.8308672502017007,0.7331882538060073,0.6292585170340681,0.49916445680868404,0.3141034858475486,0.09866099982158118,0.009733992885794041,9.348190656330187e-06
0.6312625250501002,0.9817669326307454,0.9550387669192452,0.9120990463186323,0.8319246702953585,0.7347518791569511,0.6312625250501002,0.5015508979076199,0.3166102862543091,0.10024207336203556,0.010048473271919718,1.0121624096399736e-05
